Review,Rating,Date,Helpful Count,source,raw_text,cleaned_text
nice delivery,4,2026-07-30 17:43:29 UTC,0,play_store,nice delivery,nice delivery
They All are scammers If you are searching a electroinc product the highly i un recommended the blink it I have ordered the blue tooth speaker worth of 1200Rs once I have opened The box the product is not at all Power on tried lot of methods the speaker is workless the have Sent the repair speaker twice I have connected with CC They are telling we can't on this issue Don't waste your money by ordering the electronic products in blink it waste of money waste of time worst customer care,1,2026-07-30 17:41:35 UTC,0,play_store,They All are scammers If you are searching a electroinc product the highly i un recommended the blink it I have ordered the blue tooth speaker worth of 1200Rs once I have opened The box the product is not at all Power on tried lot of methods the speaker is workless the have Sent the repair speaker twice I have connected with CC They are telling we can't on this issue Don't waste your money by ordering the electronic products in blink it waste of money waste of time worst customer care,scammer search electroinc product highly un recommend blink order blue tooth speaker worth 1200rs opened box product power try lot method speaker workless send repair speaker twice connect cc tell cant issue dont waste money order electronic product blink waste money waste time worst customer care
poor customer service,1,2026-07-30 17:40:09 UTC,0,play_store,poor customer service,poor customer service
best app forever 🤩,5,2026-07-30 17:38:13 UTC,0,play_store,best app forever 🤩,best app forever
thanku for your wishlist,5,2026-07-30 17:37:36 UTC,0,play_store,thanku for your wishlist,thanku wishlist
worst platform for purchase they charge more compared to other don't trust this blinkit,1,2026-07-30 17:36:00 UTC,0,play_store,worst platform for purchase they charge more compared to other don't trust this blinkit,bad platform purchase charge compare dont trust blinkit
"many time it's showing completely wrong timing, if it takes time then fine but don't show false timing.",3,2026-07-30 17:35:25 UTC,0,play_store,"many time it's showing completely wrong timing, if it takes time then fine but don't show false timing.",many time show completely wrong time take time fine dont show false timing
super fast delivered,5,2026-07-30 17:33:48 UTC,0,play_store,super fast delivered,super fast deliver
pahli bar Manga rahe hain aaega tab rating denge,2,2026-07-30 17:32:42 UTC,0,play_store,pahli bar Manga rahe hain aaega tab rating denge,pahli bar manga rahe hain aaega tab rating denge
best experience in blinkit,5,2026-07-30 17:30:18 UTC,0,play_store,best experience in blinkit,best experience blinkit
Service is very good but one has to add too many things for getting free delivery .,5,2026-07-30 17:30:14 UTC,0,play_store,Service is very good but one has to add too many things for getting free delivery .,service good one add many thing get free delivery
i have good experience but I wondered that recently I got expired material along with damage ... i loss my money...I will never use it.. I don't know why blink it charge for handling while not fulfill it,1,2026-07-30 17:29:59 UTC,0,play_store,i have good experience but I wondered that recently I got expired material along with damage ... i loss my money...I will never use it.. I don't know why blink it charge for handling while not fulfill it,good experience wonder recently get expired material along damage loss moneyi never use dont know blink charge handling fulfill
please bring the new harry Potter kinderjoy in stock my son wants it so badly and is talking about it day and night,5,2026-07-30 17:26:45 UTC,0,play_store,please bring the new harry Potter kinderjoy in stock my son wants it so badly and is talking about it day and night,please bring new harry potter kinderjoy stock son want badly talk day night
"Very helpful app, thanks",5,2026-07-30 17:24:08 UTC,0,play_store,"Very helpful app, thanks",helpful app thanks
Very helpful,4,2026-07-30 17:22:42 UTC,0,play_store,Very helpful,helpful
order not taking,2,2026-07-30 17:17:47 UTC,0,play_store,order not taking,order take
bro I like this app to much and I love this app ❤️❤️😍 but when the cod (cash on delivery )got off soo i got sooo angry start to hate this app but when I ordered something soo this app win my heart,5,2026-07-30 17:17:38 UTC,0,play_store,bro I like this app to much and I love this app ❤️❤️😍 but when the cod (cash on delivery )got off soo i got sooo angry start to hate this app but when I ordered something soo this app win my heart,bro like app much love app cod cash delivery get soo get sooo angry start hate app order something soo app win heart
DELIVER WILL SO FASTEST I LIKE IT THIS APP,5,2026-07-30 17:17:23 UTC,0,play_store,DELIVER WILL SO FASTEST I LIKE IT THIS APP,deliver fast like app
good time delivery,4,2026-07-30 17:17:17 UTC,0,play_store,good time delivery,good time delivery
blinkit delivery app install h toh kya hum blinkit se kuch nhi manga sakte kya very bad service,1,2026-07-30 17:15:36 UTC,0,play_store,blinkit delivery app install h toh kya hum blinkit se kuch nhi manga sakte kya very bad service,blinkit delivery app install h toh kya hum blinkit se kuch nhi manga sakte kya bad service
super fast delivery with careful hand's 😊😊,5,2026-07-30 17:14:43 UTC,0,play_store,super fast delivery with careful hand's 😊😊,super fast delivery careful hand
mast ha yaar,5,2026-07-30 17:11:32 UTC,0,play_store,mast ha yaar,mast ha yaar
really a great initiative getting groceries delivered in 10 minutes is a blessing,5,2026-07-30 17:10:35 UTC,0,play_store,really a great initiative getting groceries delivered in 10 minutes is a blessing,really great initiative get grocery deliver 10 minute bless
ok ok,5,2026-07-30 17:08:40 UTC,0,play_store,ok ok,ok ok
it's good for daily life uses,4,2026-07-30 17:08:14 UTC,0,play_store,it's good for daily life uses,good daily life us
"very bad service, received my order tear, adulteration most of the food items, fssi should check, fine heavy money",1,2026-07-30 17:07:50 UTC,0,play_store,"very bad service, received my order tear, adulteration most of the food items, fssi should check, fine heavy money",bad service receive order tear adulteration food item fssi check fine heavy money
refund nhi milta product bhi acha nhi ata hai mere paise 2400 refund nhi kare hai pls ya se order na kare,1,2026-07-30 17:06:22 UTC,0,play_store,refund nhi milta product bhi acha nhi ata hai mere paise 2400 refund nhi kare hai pls ya se order na kare,refund nhi milta product bhi acha nhi ata hai mere paise 2400 refund nhi kare hai pls ya se order na kare
nice and commitment to its time. I ordered in mid night and got delivered within time frame.. for me its very useful.. it always full fill my last minute need.. great service 👏,5,2026-07-30 17:05:22 UTC,0,play_store,nice and commitment to its time. I ordered in mid night and got delivered within time frame.. for me its very useful.. it always full fill my last minute need.. great service 👏,nice commitment time order mid night get deliver within time frame useful always full fill last minute need great service
phle mera order nhi laya koi pata nhi kon tha vo,3,2026-07-30 17:02:22 UTC,0,play_store,phle mera order nhi laya koi pata nhi kon tha vo,phle mera order nhi laya koi pata nhi kon tha vo
nise app,4,2026-07-30 17:01:30 UTC,0,play_store,nise app,nise app
Late delivery less amount they will show u currently unavailable delivery or like hing demand,1,2026-07-30 17:00:30 UTC,0,play_store,Late delivery less amount they will show u currently unavailable delivery or like hing demand,late delivery less amount show u currently unavailable delivery like hing demand
any time delivery when we need,4,2026-07-30 17:00:26 UTC,0,play_store,any time delivery when we need,time delivery need
it's time sever and we can get whatever we want at our door step,5,2026-07-30 17:00:14 UTC,0,play_store,it's time sever and we can get whatever we want at our door step,time sever get whatever want door step
Convenience and quality,5,2026-07-30 16:57:56 UTC,0,play_store,Convenience and quality,convenience quality
cancellation should be allowed some times it's said payment failed so I ordered again now I have 2 same products,1,2026-07-30 16:57:34 UTC,0,play_store,cancellation should be allowed some times it's said payment failed so I ordered again now I have 2 same products,cancellation allow time say payment fail order 2 product
thik thak hai,2,2026-07-30 16:54:28 UTC,0,play_store,thik thak hai,thik thak hai
good work,5,2026-07-30 16:54:15 UTC,0,play_store,good work,good work
need some improvement,3,2026-07-30 16:53:58 UTC,0,play_store,need some improvement,need improvement
good app but it does not have certain products this app is definitely better than others,4,2026-07-30 16:52:55 UTC,0,play_store,good app but it does not have certain products this app is definitely better than others,good app certain product app definitely good others
